Country code,Economy,Region,Income group,DB Year,Ease of doing business rank,Ease of doing business score (DB17-20 methodology),Rank-Starting a business,Score-Starting a business,Rank-Dealing with construction permits,Score-Dealing with construction permits (DB16-20 methodology),Rank-Getting electricity,Score-Getting electricity (DB16-20 methodology),Rank-Registering property,Score-Registering property (DB17-20 methodology),Rank-Getting credit,Score-Getting credit (DB15-20 methodology),Rank-Protecting minority investors,Score-Protecting minority investors (DB15-20 methodology),Rank-Paying taxes,Score-Paying taxes (DB17-20 methodology),Rank-Trading across borders,Score-Trading across borders (DB16-20 methodology),Rank-Enforcing contracts,Score-Enforcing contracts (DB17-20 methodology),Rank-Resolving insolvency,Score-Resolving insolvency
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,2013,,,,80.91210000000002,,,,,,,,,,,,,,,,,,39.70785
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,2012,,,,80.79296000000002,,,,,,,,,,,,,,,,,,39.76208000000001
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,2011,,,,80.61859000000003,,,,,,,,,,,,,,,,,,34.384240000000005
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,2010,,,,79.27350000000001,,,,,,,,,,,,,,,,,,34.0508
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,2009,,,,78.74387,,,,,,,,,,,,,,,,,,34.0508
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,2008,,,,74.22575,,,,,,,,,,,,,,,,,,33.917590000000004
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,2007,,,,41.9478,,,,,,,,,,,,,,,,,,33.917590000000004
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,2006,,,,36.55979,,,,,,,,,,,,,,,,,,33.66633
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,2005,,,,33.42974,,,,,,,,,,,,,,,,,,33.616080000000004
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,2004,,,,33.001459999999994,,,,,,,,,,,,,,,,,,33.56358
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2020,91.0,65.25247,148.0,78.63584,168.0,52.34641000000001,87.0,74.54283000000002,79.0,66.29,25.0,80.0,140.0,36.0,70.0,77.51218,46.0,89.75916000000002,126.0,51.853910000000006,92.0,45.5844
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2019,,64.92118,,78.4067,,52.69305000000001,,71.24486,,66.32414,,80.0,,36.0,,77.30131999999999,,89.75916000000002,,51.853910000000006,,45.62863
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2018,,64.70983000000001,,78.88002,,50.38219,,71.40350000000002,,66.25369,,80.0,,36.0,,77.35180000000003,,89.28746000000002,,51.853910000000006,,45.68572
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2017,,62.65253000000001,,78.88261999999999,,60.06742000000001,,68.2783,,66.25347000000001,,80.0,,36.0,,50.867259999999995,,88.49425000000002,,51.853910000000006,,45.82802
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2016,,62.40213000000001,,78.62324000000002,,61.855419999999995,,68.20671999999999,,65.87543000000001,,80.0,,36.0,,47.21112,,88.49425000000002,,51.853910000000006,,45.90119000000001
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2015,,,,78.46170000000002,,61.70214000000001,,67.50088000000001,,,,50.00000000000001,,36.0,,,,91.45631,,,,46.019079999999995
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2014,,,,78.37031,,,,,,,,50.00000000000001,,36.0,,,,,,,,45.7843
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2013,,,,78.32514,,,,,,,,,,,,,,,,,,44.20329
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2012,,,,78.32692,,,,,,,,,,,,,,,,,,43.845009999999995
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2011,,,,78.38405999999999,,,,,,,,,,,,,,,,,,42.688460000000006
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2010,,,,78.58659,,,,,,,,,,,,,,,,,,44.69169
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2009,,,,77.04241999999999,,,,,,,,,,,,,,,,,,44.69169
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2008,,,,65.62351000000001,,,,,,,,,,,,,,,,,,43.39024000000001
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2007,,,,58.98531000000001,,,,,,,,,,,,,,,,,,43.83243
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2006,,,,49.69119000000001,,,,,,,,,,,,,,,,,,44.514010000000006
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2005,,,,32.83191,,,,,,,,,,,,,,,,,,41.20978
SLV,El Salvador,Latin America & Caribbean,Lower middle income,2004,,,,32.869279999999996,,,,,,,,,,,,,,,,,,41.20863000000001
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2020,178.0,41.052859999999995,183.0,60.96393000000001,162.0,55.00599,155.0,54.34842,163.0,44.44795000000001,132.0,40.0,162.0,26.000000000000004,179.0,41.53986,175.0,32.04787,105.0,56.17460000000001,168.0,0.0
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2019,,40.536530000000006,,55.73598000000001,,55.009519999999995,,54.40942,,44.448029999999996,,40.0,,26.000000000000004,,41.53986,,32.04787,,56.17460000000001,,0.0
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2018,,40.26392000000001,,54.95921000000001,,54.95363,,53.44329000000001,,44.44670000000001,,40.0,,26.000000000000004,,41.53986,,32.04787,,55.24868000000001,,0.0
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2017,,38.4902,,36.89537,,54.97147,,53.75158,,44.44712000000001,,40.0,,26.000000000000004,,41.53986,,32.04787,,55.24868000000001,,0.0
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2016,,40.02737000000001,,36.590680000000006,,55.05513000000001,,55.19799,,44.44912,,40.0,,26.000000000000004,,55.68425000000001,,32.04787,,55.24868000000001,,0.0
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2015,,,,36.7377,,55.06568000000001,,55.38038,,,,40.0,,26.000000000000004,,,,32.04787,,,,0.0
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2014,,,,36.85665,,,,,,,,30.000000000000004,,22.000000000000004,,,,,,,,0.0
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2013,,,,36.98922,,,,,,,,,,,,,,,,,,0.0
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2012,,,,36.704159999999995,,,,,,,,,,,,,,,,,,0.0
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2011,,,,36.05194,,,,,,,,,,,,,,,,,,0.0
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2010,,,,36.91936000000001,,,,,,,,,,,,,,,,,,0.0
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2009,,,,36.627759999999995,,,,,,,,,,,,,,,,,,0.0
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2008,,,,35.87172,,,,,,,,,,,,,,,,,,0.0
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2007,,,,36.85149000000001,,,,,,,,,,,,,,,,,,0.0
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2006,,,,36.854380000000006,,,,,,,,,,,,,,,,,,0.0
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2005,,,,,,,,,,,,,,,,,,,,,,
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2004,,,,,,,,,,,,,,,,,,,,,,
ERI,Eritrea,Sub-Saharan Africa,Low income,2020,189.0,21.5998,185.0,52.862820000000006,186.0,0.0,187.0,0.0,178.0,35.31043000000001,186.0,0.0,185.0,16.0,153.0,55.89849,188.0,0.0,107.0,55.92621000000001,168.0,0.0
ERI,Eritrea,Sub-Saharan Africa,Low income,2019,,21.50372,,51.90906,,0.0,,0.0,,35.30344,,0.0,,16.0,,55.89849,,0.0,,55.92621000000001,,0.0
ERI,Eritrea,Sub-Saharan Africa,Low income,2018,,21.37138,,50.59532,,0.0,,0.0,,35.29381,,0.0,,16.0,,55.89849,,0.0,,55.92621000000001,,0.0
ERI,Eritrea,Sub-Saharan Africa,Low income,2017,,20.944640000000003,,46.358909999999995,,0.0,,0.0,,35.26277,,0.0,,16.0,,55.89849,,0.0,,55.92621000000001,,0.0
ERI,Eritrea,Sub-Saharan Africa,Low income,2016,,20.924789999999998,,46.1619,,0.0,,0.0,,35.26132000000001,,0.0,,16.0,,55.89849,,0.0,,55.92621000000001,,0.0
ERI,Eritrea,Sub-Saharan Africa,Low income,2015,,,,44.80957,,0.0,,52.708709999999996,,,,0.0,,16.0,,,,0.0,,,,0.0
ERI,Eritrea,Sub-Saharan Africa,Low income,2014,,,,42.802459999999996,,,,,,,,0.0,,16.0,,,,,,,,0.0
ERI,Eritrea,Sub-Saharan Africa,Low income,2013,,,,42.13922,,,,,,,,,,,,,,,,,,0.0
ERI,Eritrea,Sub-Saharan Africa,Low income,2012,,,,38.35577,,,,,,,,,,,,,,,,,,0.0
ERI,Eritrea,Sub-Saharan Africa,Low income,2011,,,,35.95268,,,,,,,,,,,,,,,,,,0.0
ERI,Eritrea,Sub-Saharan Africa,Low income,2010,,,,33.24824,,,,,,,,,,,,,,,,,,0.0
ERI,Eritrea,Sub-Saharan Africa,Low income,2009,,,,23.800510000000006,,,,,,,,,,,,,,,,,,0.0
ERI,Eritrea,Sub-Saharan Africa,Low income,2008,,,,20.90484,,,,,,,,,,,,,,,,,,0.0
ERI,Eritrea,Sub-Saharan Africa,Low income,2007,,,,23.89496,,,,,,,,,,,,,,,,,,0.0
ERI,Eritrea,Sub-Saharan Africa,Low income,2006,,,,22.080060000000003,,,,,,,,,,,,,,,,,,0.0
ERI,Eritrea,Sub-Saharan Africa,Low income,2005,,,,18.9277,,,,,,,,,,,,,,,,,,0.0
ERI,Eritrea,Sub-Saharan Africa,Low income,2004,,,,,,,,,,,,,,,,,,,,,,
EST,Estonia,High income: OECD,High income,2020,18.0,80.61685000000001,14.0,95.35989,19.0,82.55212,53.0,83.30386999999999,6.0,91.02062,48.0,70.0,79.0,58.00000000000001,12.0,89.88438000000002,17.0,99.92138,8.0,76.06447,54.0,60.06178000000001
EST,Estonia,High income: OECD,High income,2019,,80.79339,,95.25464,,82.52610000000001,,83.25621000000002,,91.01813,,70.0,,58.00000000000001,,89.60985000000002,,99.92138,,75.8395,,62.508109999999995
EST,Estonia,High income: OECD,High income,2018,,80.76691000000002,,95.15468,,82.50138000000003,,83.21094000000002,,91.01576,,70.0,,58.00000000000001,,89.60985000000002,,99.92138,,75.76450000000001,,62.490550000000006
EST,Estonia,High income: OECD,High income,2017,,80.7042,,95.12616,,82.49433,,83.19802000000001,,91.01509,,70.0,,58.00000000000001,,89.37801,,99.92138,,75.57703000000002,,62.33193000000001
EST,Estonia,High income: OECD,High income,2016,,80.53864,,95.06303,,82.47873000000001,,83.24655000000001,,91.0136,,70.0,,58.00000000000001,,88.15198000000002,,99.92138,,75.35206000000002,,62.15905000000001
EST,Estonia,High income: OECD,High income,2015,,,,93.25083,,82.46538000000002,,83.20956000000002,,,,70.0,,58.00000000000001,,,,99.92138,,,,61.79083000000001
EST,Estonia,High income: OECD,High income,2014,,,,91.13034,,,,,,,,70.0,,58.00000000000001,,,,,,,,61.56164
EST,Estonia,High income: OECD,High income,2013,,,,91.02484,,,,,,,,,,,,,,,,,,61.34343000000001
EST,Estonia,High income: OECD,High income,2012,,,,90.85798,,,,,,,,,,,,,,,,,,60.493
EST,Estonia,High income: OECD,High income,2011,,,,90.77076,,,,,,,,,,,,,,,,,,59.73731000000001
EST,Estonia,High income: OECD,High income,2010,,,,90.95277,,,,,,,,,,,,,,,,,,60.786159999999995
EST,Estonia,High income: OECD,High income,2009,,,,90.9163,,,,,,,,,,,,,,,,,,52.973659999999995
EST,Estonia,High income: OECD,High income,2008,,,,90.59754,,,,,,,,,,,,,,,,,,53.86065000000001
EST,Estonia,High income: OECD,High income,2007,,,,81.19785999999999,,,,,,,,,,,,,,,,,,54.262609999999995
EST,Estonia,High income: OECD,High income,2006,,,,80.61261,,,,,,,,,,,,,,,,,,53.80376
EST,Estonia,High income: OECD,High income,2005,,,,70.64024,,,,,,,,,,,,,,,,,,53.89282000000001
EST,Estonia,High income: OECD,High income,2004,,,,70.37527,,,,,,,,,,,,,,,,,,52.4879
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2020,121.0,59.49273,155.0,77.19821999999999,96.0,68.65859,132.0,61.69483,104.0,60.799290000000006,94.0,55.00000000000001,162.0,26.000000000000004,73.0,77.06896,35.0,92.91672,172.0,36.71665,117.0,38.87409
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2019,,58.71977,,74.11554000000002,,66.81172000000001,,59.93809,,59.89628,,55.00000000000001,,26.000000000000004,,77.08729000000002,,92.91672,,36.71665,,38.71541000000001
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2018,,58.62573,,74.35065,,66.72036999999999,,59.73893,,58.650369999999995,,55.00000000000001,,26.000000000000004,,77.26674000000001,,92.91672,,36.71665,,38.89691000000001
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2017,,58.376050000000006,,74.31995,,68.95604,,59.78151,,58.65099000000001,,50.00000000000001,,26.000000000000004,,77.30550000000002,,92.68393,,36.71665,,39.3459
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2016,,56.9378,,73.46199,,68.55548,,46.34734,,58.66874000000001,,50.00000000000001,,26.000000000000004,,77.44160000000002,,92.68393,,36.71665,,39.50229
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2015,,,,73.47094000000001,,68.55966000000001,,46.35801000000001,,,,50.00000000000001,,26.000000000000004,,,,92.68393,,,,39.55205
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2014,,,,70.91497000000003,,,,,,,,50.00000000000001,,26.000000000000004,,,,,,,,39.45652000000001
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2013,,,,66.84872,,,,,,,,,,,,,,,,,,39.36165
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2012,,,,66.19936,,,,,,,,,,,,,,,,,,39.29750000000001
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2011,,,,65.7249,,,,,,,,,,,,,,,,,,38.98859
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2010,,,,64.59998,,,,,,,,,,,,,,,,,,31.288270000000004
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2009,,,,64.45266000000001,,,,,,,,,,,,,,,,,,31.288270000000004
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2008,,,,63.99684000000001,,,,,,,,,,,,,,,,,,31.849090000000004
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2007,,,,63.69425,,,,,,,,,,,,,,,,,,32.55585
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2006,,,,63.42830000000001,,,,,,,,,,,,,,,,,,32.55585
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2005,,,,,,,,,,,,,,,,,,,,,,
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2004,,,,,,,,,,,,,,,,,,,,,,
ETH,Ethiopia,Sub-Saharan Africa,Low income,2020,159.0,47.97613000000001,168.0,71.70191000000001,142.0,59.68328,137.0,60.09186,142.0,50.92252000000001,176.0,15.000000000000002,189.0,10.0,132.0,63.256310000000006,156.0,56.00201000000001,67.0,62.76565000000001,149.0,30.33778
ETH,Ethiopia,Sub-Saharan Africa,Low income,2019,,47.0561,,70.78800000000003,,52.84177,,59.71135,,49.66281000000001,,15.000000000000002,,10.0,,63.256310000000006,,56.00201000000001,,62.76565000000001,,30.533079999999998
ETH,Ethiopia,Sub-Saharan Africa,Low income,2018,,46.14583,,68.42818000000001,,49.18346,,59.2912,,49.65201,,15.000000000000002,,10.0,,62.85631000000001,,56.00201000000001,,59.98787000000001,,31.0573
ETH,Ethiopia,Sub-Saharan Africa,Low income,2017,,44.063109999999995,,55.96149000000001,,45.2073,,58.64046,,49.63536000000001,,15.000000000000002,,10.0,,62.85631000000001,,51.992520000000006,,59.98787000000001,,31.349780000000006
ETH,Ethiopia,Sub-Saharan Africa,Low income,2016,,43.78485000000001,,53.64055000000001,,44.80500000000001,,58.09681000000001,,49.62144000000001,,15.000000000000002,,10.0,,63.141070000000006,,51.992520000000006,,59.98787000000001,,31.563240000000004
ETH,Ethiopia,Sub-Saharan Africa,Low income,2015,,,,49.22286,,45.80500000000001,,57.288970000000006,,,,15.000000000000002,,10.0,,,,51.992520000000006,,,,31.140120000000003
ETH,Ethiopia,Sub-Saharan Africa,Low income,2014,,,,46.574250000000006,,,,,,,,15.000000000000002,,10.0,,,,,,,,30.14588
ETH,Ethiopia,Sub-Saharan Africa,Low income,2013,,,,37.6482,,,,,,,,,,,,,,,,,,29.589820000000003
ETH,Ethiopia,Sub-Saharan Africa,Low income,2012,,,,27.947850000000006,,,,,,,,,,,,,,,,,,32.54976
ETH,Ethiopia,Sub-Saharan Africa,Low income,2011,,,,32.41473000000001,,,,,,,,,,,,,,,,,,32.45677000000001
ETH,Ethiopia,Sub-Saharan Africa,Low income,2010,,,,30.394620000000003,,,,,,,,,,,,,,,,,,32.92866
ETH,Ethiopia,Sub-Saharan Africa,Low income,2009,,,,51.76173000000001,,,,,,,,,,,,,,,,,,32.92866
ETH,Ethiopia,Sub-Saharan Africa,Low income,2008,,,,50.27009,,,,,,,,,,,,,,,,,,33.41836
ETH,Ethiopia,Sub-Saharan Africa,Low income,2007,,,,49.666970000000006,,,,,,,,,,,,,,,,,,33.41836
ETH,Ethiopia,Sub-Saharan Africa,Low income,2006,,,,43.174380000000006,,,,,,,,,,,,,,,,,,33.41836
ETH,Ethiopia,Sub-Saharan Africa,Low income,2005,,,,41.53689000000001,,,,,,,,,,,,,,,,,,32.899860000000004
ETH,Ethiopia,Sub-Saharan Africa,Low income,2004,,,,22.140110000000004,,,,,,,,,,,,,,,,,,32.899860000000004
FJI,Fiji,East Asia & Pacific,Upper middle income,2020,102.0,61.478919999999995,163.0,73.56195000000002,102.0,67.75046999999999,97.0,72.80849,57.0,71.86133000000002,165.0,25.000000000000004,97.0,54.00000000000001,101.0,71.08120000000002,79.0,77.89078,101.0,57.05174,98.0,43.783229999999996
FJI,Fiji,East Asia & Pacific,Upper middle income,2019,,61.38188,,73.38548,,67.71571999999999,,72.4495,,71.86086999999999,,25.000000000000004,,54.00000000000001,,71.0231,,77.56596,,57.05174,,43.766450000000006
FJI,Fiji,East Asia & Pacific,Upper middle income,2018,,61.344809999999995,,73.25766999999999,,67.69055999999999,,72.18951000000001,,71.86054,,25.000000000000004,,54.00000000000001,,71.11147000000003,,77.56596,,57.05174,,43.72064
FJI,Fiji,East Asia & Pacific,Upper middle income,2017,,61.26819,,73.12744,,67.68126000000001,,71.92459000000002,,71.8602,,25.000000000000004,,54.00000000000001,,70.72444,,77.56596,,57.05174,,43.74626000000001
FJI,Fiji,East Asia & Pacific,Upper middle income,2016,,62.79354000000001,,68.18055000000001,,67.61948000000001,,71.26177000000001,,71.85936000000002,,50.00000000000001,,50.00000000000001,,70.63817,,77.56596,,57.05174,,43.758379999999995
FJI,Fiji,East Asia & Pacific,Upper middle income,2015,,,,68.03630000000001,,67.59289000000001,,70.97641999999999,,,,50.00000000000001,,50.00000000000001,,,,77.56596,,,,43.61626
FJI,Fiji,East Asia & Pacific,Upper middle income,2014,,,,67.95702,,,,,,,,50.00000000000001,,50.00000000000001,,,,,,,,43.26622
FJI,Fiji,East Asia & Pacific,Upper middle income,2013,,,,67.84767000000001,,,,,,,,,,,,,,,,,,43.06775
FJI,Fiji,East Asia & Pacific,Upper middle income,2012,,,,74.16995,,,,,,,,,,,,,,,,,,43.082029999999996
FJI,Fiji,East Asia & Pacific,Upper middle income,2011,,,,75.80414,,,,,,,,,,,,,,,,,,43.03059
FJI,Fiji,East Asia & Pacific,Upper middle income,2010,,,,75.61535,,,,,,,,,,,,,,,,,,42.64176000000001
FJI,Fiji,East Asia & Pacific,Upper middle income,2009,,,,75.63218,,,,,,,,,,,,,,,,,,42.64176000000001
FJI,Fiji,East Asia & Pacific,Upper middle income,2008,,,,75.61036999999999,,,,,,,,,,,,,,,,,,42.752629999999996
FJI,Fiji,East Asia & Pacific,Upper middle income,2007,,,,75.54571999999999,,,,,,,,,,,,,,,,,,43.40734000000001
FJI,Fiji,East Asia & Pacific,Upper middle income,2006,,,,75.22175,,,,,,,,,,,,,,,,,,43.183679999999995
FJI,Fiji,East Asia & Pacific,Upper middle income,2005,,,,79.90335,,,,,,,,,,,,,,,,,,29.757960000000004
FJI,Fiji,East Asia & Pacific,Upper middle income,2004,,,,79.73562000000003,,,,,,,,,,,,,,,,,,29.70621
FIN,Finland,High income: OECD,High income,2020,20.0,80.17834,31.0,93.46643,42.0,75.92974000000002,24.0,88.97305,34.0,78.99428,80.0,60.00000000000001,61.0,62.00000000000001,10.0,90.89141,37.0,92.43626,45.0,66.39798,1.0,92.69426999999999
FIN,Finland,High income: OECD,High income,2019,,80.04165,,92.43186999999999,,75.7851,,88.97645000000001,,78.93394,,60.00000000000001,,62.00000000000001,,90.64157,,92.43626,,66.39798,,92.81336
FIN,Finland,High income: OECD,High income,2018,,79.98436000000002,,92.41023,,75.73689,,88.97278,,78.93306000000003,,60.00000000000001,,62.00000000000001,,90.13573,,92.43626,,66.39798,,92.82065
FIN,Finland,High income: OECD,High income,2017,,80.09777000000003,,92.3936,,75.71767000000001,,88.96996999999999,,78.93310000000002,,60.00000000000001,,62.00000000000001,,90.23495,,92.43626,,66.39798,,93.89421999999999
FIN,Finland,High income: OECD,High income,2016,,80.10477,,92.37294,,75.82436000000001,,88.96816000000003,,78.93229000000002,,60.00000000000001,,62.00000000000001,,90.30954,,92.43626,,66.39798,,93.80619
FIN,Finland,High income: OECD,High income,2015,,,,92.36099,,75.80151000000002,,88.96616999999999,,,,60.00000000000001,,62.00000000000001,,,,92.43626,,,,93.84973
FIN,Finland,High income: OECD,High income,2014,,,,92.36287,,,,,,,,60.00000000000001,,62.00000000000001,,,,,,,,93.8676
FIN,Finland,High income: OECD,High income,2013,,,,92.36376,,,,,,,,,,,,,,,,,,93.58973
FIN,Finland,High income: OECD,High income,2012,,,,92.33383,,,,,,,,,,,,,,,,,,93.2518
FIN,Finland,High income: OECD,High income,2011,,,,92.29254,,,,,,,,,,,,,,,,,,93.41373
FIN,Finland,High income: OECD,High income,2010,,,,92.34558,,,,,,,,,,,,,,,,,,92.28331999999999
FIN,Finland,High income: OECD,High income,2009,,,,92.33211999999999,,,,,,,,,,,,,,,,,,92.28331999999999
FIN,Finland,High income: OECD,High income,2008,,,,92.30357,,,,,,,,,,,,,,,,,,92.80190999999999
FIN,Finland,High income: OECD,High income,2007,,,,91.08104,,,,,,,,,,,,,,,,,,93.25605
FIN,Finland,High income: OECD,High income,2006,,,,91.01858,,,,,,,,,,,,,,,,,,93.22634
FIN,Finland,High income: OECD,High income,2005,,,,90.93162,,,,,,,,,,,,,,,,,,89.56851999999999
FIN,Finland,High income: OECD,High income,2004,,,,87.40100000000002,,,,,,,,,,,,,,,,,,89.73110000000001
FRA,France,High income: OECD,High income,2020,32.0,76.80465000000002,37.0,93.14713,52.0,74.29214,17.0,92.01355,99.0,63.33201,104.0,50.00000000000001,45.0,68.0,61.0,79.17595,1.0,100.0,16.0,73.46777,26.0,74.61793
FRA,France,High income: OECD,High income,2019,,76.77956999999999,,93.27016,,74.32579000000001,,92.01095,,63.32837000000001,,50.00000000000001,,68.0,,79.31028,,100.0,,73.46777,,74.08235
FRA,France,High income: OECD,High income,2018,,76.01011000000003,,93.27573,,76.45414000000002,,85.88731000000001,,60.69318000000001,,50.00000000000001,,68.0,,78.41051,,100.0,,73.46777,,73.91242000000003
FRA,France,High income: OECD,High income,2017,,76.25038,,93.27068,,76.39834,,85.88691999999999,,61.10698000000001,,50.00000000000001,,68.0,,77.75426,,100.0,,73.46777,,76.61886000000001
FRA,France,High income: OECD,High income,2016,,76.14755000000002,,93.13834,,74.26859,,85.88636000000002,,63.146420000000006,,50.00000000000001,,68.0,,77.47709,,100.0,,73.46777,,76.09092000000003
FRA,France,High income: OECD,High income,2015,,,,92.99552,,73.9706,,85.88565000000001,,,,50.00000000000001,,68.0,,,,100.0,,,,75.9355
FRA,France,High income: OECD,High income,2014,,,,92.49213,,,,,,,,50.00000000000001,,68.0,,,,,,,,60.311609999999995
FRA,France,High income: OECD,High income,2013,,,,92.49271,,,,,,,,,,,,,,,,,,60.330369999999995
FRA,France,High income: OECD,High income,2012,,,,92.49574,,,,,,,,,,,,,,,,,,58.919309999999996
FRA,France,High income: OECD,High income,2011,,,,92.49727,,,,,,,,,,,,,,,,,,57.04176
FRA,France,High income: OECD,High income,2010,,,,92.50072,,,,,,,,,,,,,,,,,,56.773959999999995
FRA,France,High income: OECD,High income,2009,,,,92.48,,,,,,,,,,,,,,,,,,50.523959999999995
FRA,France,High income: OECD,High income,2008,,,,92.35155999999999,,,,,,,,,,,,,,,,,,51.96411000000001
FRA,France,High income: OECD,High income,2007,,,,92.34366,,,,,,,,,,,,,,,,,,52.29323
FRA,France,High income: OECD,High income,2006,,,,92.33742,,,,,,,,,,,,,,,,,,52.11142
FRA,France,High income: OECD,High income,2005,,,,92.34436,,,,,,,,,,,,,,,,,,51.04506000000001
FRA,France,High income: OECD,High income,2004,,,,77.52693000000002,,,,,,,,,,,,,,,,,,51.04506000000001
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2020,169.0,45.0251,96.0,86.97388000000002,141.0,59.781650000000006,164.0,49.76468000000001,171.0,41.090509999999995,132.0,40.0,170.0,24.000000000000004,182.0,35.92491000000001,170.0,43.93934,180.0,32.83538,130.0,35.94063000000001
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2019,,44.49778000000001,,82.59139,,58.728559999999995,,49.58127,,41.090509999999995,,40.0,,24.000000000000004,,35.92491000000001,,43.93934,,32.83538,,36.2864
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2018,,44.68792000000001,,80.47525,,57.83165,,40.20765,,39.840509999999995,,40.0,,24.000000000000004,,51.63817,,43.93934,,32.83538,,36.11127000000001
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2017,,43.74227000000001,,74.08993000000002,,50.34605000000001,,40.80252,,43.590509999999995,,40.0,,24.000000000000004,,51.63817,,43.93934,,32.83538,,36.18078000000001
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2016,,44.02055,,73.95167000000002,,50.29129,,40.71898,,43.590509999999995,,40.0,,24.000000000000004,,51.63817,,44.434129999999996,,35.29439,,36.2864
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2015,,,,73.71497000000002,,61.17325,,41.13033,,,,40.0,,24.000000000000004,,,,44.434129999999996,,,,36.2864
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2014,,,,73.77916,,,,,,,,40.0,,20.0,,,,,,,,36.2864
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2013,,,,70.11135,,,,,,,,,,,,,,,,,,36.2864
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2012,,,,69.51276,,,,,,,,,,,,,,,,,,36.2864
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2011,,,,68.53901,,,,,,,,,,,,,,,,,,36.2864
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2010,,,,69.44295000000001,,,,,,,,,,,,,,,,,,36.2864
